ID,Region,Industry Sector,Industry Category,Gas,Units,Magnitude,Amount
723,Canterbury,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,34.51
724,Canterbury,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,35.45
725,Canterbury,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,35.88
726,Canterbury,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,36.16
727,Canterbury,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,36.01
728,Canterbury,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,34.89
729,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,248.2
730,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,267.1
731,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,259.02
732,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,238.14
733,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,235.05
734,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,186.78
735,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,199.43
736,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,189.38
737,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,199.5
738,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,211.46
739,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,229.97
740,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,240.28
741,Canterbury,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,227.09
742,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,30.27
743,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,31.9
744,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,25.34
745,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,24.61
746,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,23.44
747,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,24.88
748,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,24.63
749,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,29.12
750,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,31.1
751,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,31.48
752,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,32.96
753,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,32.25
754,Canterbury,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,33.65
755,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,198.93
756,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,201.11
757,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,187.55
758,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,193.02
759,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,194.37
760,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,198.44
761,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,212.47
762,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,203.9
763,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,225.76
764,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,204.94
765,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,200.76
766,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,212.83
767,Canterbury,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,213.56
768,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,101
769,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,107.2
770,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,102.55
771,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,106.33
772,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,105.99
773,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,102.36
774,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,107.15
775,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,111.65
776,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,112.01
777,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,120.59
778,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,129.53
779,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,129.26
780,Canterbury,Wholesale and retail trade and accommodation and food services,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,127.29
781,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,447.13
782,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,468.21
783,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,446.56
784,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,431.16
785,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,429.41
786,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,385.22
787,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,411.89
788,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,393.28
789,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,425.26
790,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,416.4
791,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,430.73
792,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,453.11
793,Canterbury,"Transport, postal, and warehousing",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,440.66
794,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,9408.69
795,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,9132.67
796,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,9051.04
797,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,9197.32
798,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,9534.49
799,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10015.31
800,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10400.19
801,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10447.86
802,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10246.59
803,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10110.2
804,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10334.93
805,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10675.45
806,Canterbury,Total all industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10543.38
807,Canterbury,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10529.15
808,Canterbury,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,3526.57
809,Canterbury,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,5647.42
810,Canterbury,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1235.26
811,Canterbury,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,119.62
812,Canterbury,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10221.94
813,Canterbury,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,3477.6
814,Canterbury,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,5353
815,Canterbury,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1254.15
816,Canterbury,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,136.91
817,Canterbury,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10130.9
818,Canterbury,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,3388.95
819,Canterbury,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,5335.42
820,Canterbury,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1270.86
821,Canterbury,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,135.42
822,Canterbury,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10290.61
823,Canterbury,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,3458.27
824,Canterbury,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,5414.57
825,Canterbury,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1272.78
826,Canterbury,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,144.77
827,Canterbury,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,10628.1
828,Canterbury,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,3538.26
829,Canterbury,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,5602.9
830,Canterbury,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1328.06
831,Canterbury,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,158.68
832,Canterbury,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,11107.66
833,Canterbury,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,3616.98
834,Canterbury,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,5902.87
835,Canterbury,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1420.93
836,Canterbury,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,166.73
837,Canterbury,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,11485.49
838,Canterbury,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,3635.74
839,Canterbury,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,6183.95
840,Canterbury,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1488.28
841,Canterbury,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,177.38
842,Canterbury,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,11584.21
843,Canterbury,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,3764.14
844,Canterbury,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,6102.89
845,Canterbury,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1532.56
846,Canterbury,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,184.53
847,Canterbury,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,11379.68
848,Canterbury,Total,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,3822.79
849,Canterbury,Total,Total,Methane,Kilotonnes,Carbon dioxide equivalents,5848.91
850,Canterbury,Total,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,1506.64
851,Canterbury,Total,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,201.23
