ID,Region,Pollution Cause,Gas,Units,Magnitude,Year,Amount
1966,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,12.09
1967,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,8.36
1968,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,9.69
1969,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,8.49
1970,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,10.52
1971,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,13.09
1972,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,10.36
1973,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,10.33
1974,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,13.28
1975,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,10.95
1976,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,12.29
1977,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,212.03
1978,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,222.38
1979,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,239.9
1980,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,252.11
1981,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,232.27
1982,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,254.53
1983,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,268.11
1984,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,325.06
1985,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,322.92
1986,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,318.99
1987,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,340.2
1988,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,329.91
1989,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,367.99
1990,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,516.04
1991,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,501.57
1992,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,502.62
1993,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,505.68
1994,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,504.68
1995,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,506.21
1996,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,497.7
1997,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,516.03
1998,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,533.55
1999,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,519.65
2000,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,563.56
2001,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,566.87
2002,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,565.61
2003,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,74.77
2004,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,78.82
2005,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,74.65
2006,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,74.2
2007,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,69.51
2008,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,73.11
2009,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,68.17
2010,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,72.15
2011,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,72.38
2012,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,69.31
2013,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,77.71
2014,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,72.68
2015,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,74.36
2016,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,363.42
2017,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,377.65
2018,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,382.59
2019,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,422.69
2020,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,394.87
2021,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,430.74
2022,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,449.11
2023,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,510.75
2024,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,515.77
2025,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,521.91
2026,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,561.9
2027,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,550.09
2028,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,604.91
2029,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,31.23
2030,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,35.36
2031,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,35.78
2032,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,49.98
2033,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,53.51
2034,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,55.08
2035,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,65.48
2036,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,70.19
2037,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,65.34
2038,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,50.75
2039,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,68.84
2040,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,65.43
2041,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,66.21
2042,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,115.66
2043,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,117.59
2044,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,107.19
2045,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,138.69
2046,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,130.25
2047,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,147.63
2048,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,157.1
2049,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,158.92
2050,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,167.79
2051,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,175.86
2052,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,187.84
2053,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,180.88
2054,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,196.19
2055,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,35.73
2056,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,37.68
2057,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,35.5
2058,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,31.89
2059,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,32.36
2060,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,28.57
2061,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,23.9
2062,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,26.77
2063,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,25.06
2064,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,27.06
2065,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,33.85
2066,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,39.3
2067,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,40.73
2068,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,4946.28
2069,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,4587.16
2070,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,4574.53
2071,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,4702.41
2072,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,4700.85
2073,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,4687.88
2074,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,4551.58
2075,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,4638.09
2076,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,4654.07
2077,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,4681.6
2078,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,4514.63
2079,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,4652.85
2080,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,4571.7
2081,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,108.87
2082,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,111.78
2083,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,102.19
2084,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,133.83
2085,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,125.27
2086,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,141.77
2087,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,150.5
2088,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,151.78
2089,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,160.18
2090,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,167.78
2091,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,179.57
2092,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,172.37
2093,Manawatu-Whanganui,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,187.31
2094,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,443.57
2095,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,432.43
2096,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,426.3
2097,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,436.02
2098,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,436.29
2099,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,433.12
2100,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,425.12
2101,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,440.76
2102,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,454.91
2103,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,443.49
2104,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,483.32
2105,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,486.54
2106,Manawatu-Whanganui,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,484.72
2107,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,4.82
2108,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,4.25
2109,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,4.43
2110,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,3.83
2111,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,3.77
2112,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,3.88
2113,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,3.89
2114,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,3.73
2115,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,3.86
2116,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,3.8
2117,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,3.94
2118,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,3.89
2119,Marlborough,Heating/cooling,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,3.97
2120,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,3.98
2121,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,4.11
2122,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,4.07
2123,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,4
2124,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,4.13
2125,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,4.14
2126,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,4.1
2127,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,4.14
2128,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,4.32
2129,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,4.38
2130,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,4.4
2131,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,4.37
2132,Marlborough,Other,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,4.3
2133,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,12.78
2134,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,13.15
2135,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,12.64
2136,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,12.32
2137,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,12.7
2138,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,10.43
2139,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,10.67
2140,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,10.01
2141,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,10.29
2142,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,10.23
2143,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,11.5
2144,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,11.85
2145,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,11.48
2146,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,3.31
2147,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,3.66
2148,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,3.28
2149,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,3.36
2150,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,3.34
2151,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,3.22
2152,Marlborough,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,3.16
