"","id","Data.source.citation","Species","Authority","Common.Name","Location.of.population","Country.list","Region","Are.coordinates.for.specific.location.","biome","realm","Units","Sampling.method","Data.transformed","year","pop","scalepop"
"53",6115," Egglishaw, H. J. and P. E. Shackley (1977). Growth survival and production of juvenile salmon and trout in a Scottish stream 1966-75. Journal of Fish Biology 11: 647-672.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Shelligan Burn, Sections ABCDE & F, Southern Perthshire","United Kingdom","Europe",TRUE,"Temperate coastal rivers","Palearctic","Individuals per m<8c>_","Sampled using stop-nets and electric stunning devices","No",1975,3.35,1
"54",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1970,2146,0.545986622073579
"55",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1971,2689,1
"56",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1972,2113,0.518394648829432
"57",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1973,2341,0.709030100334448
"58",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1974,1917,0.354515050167224
"59",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1975,2030,0.448996655518395
"60",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1976,1175,-0.265886287625418
"61",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1977,1420,-0.0610367892976589
"62",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1978,984,-0.425585284280936
"63",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1979,1395,-0.0819397993311036
"64",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1980,1194,-0.25
"65",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1981,1264,-0.191471571906355
"66",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1982,1077,-0.347826086956522
"67",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1983,310,-0.989130434782609
"68",6114," Shelton, R. G. J. (1986). Aspects of open sea exploitation of Atlantic salmon and the problems of assessing effects on Scottish home water stocks. The status of the Atlantic salmon in Scotland, Report of meeting of the Working Group on North Atlantic Salmon, Aberdeen, 1984. N. E. R. C. Institute of Terrestrial Ecology.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Coast of West Greenland","Greenland","Europe",FALSE,"Polar freshwaters","Nearctic","Individuals","Unknown","No",1984,297,-1
"69",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1980,1585014,-0.774801451502993
"70",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1981,1283126,-1
"71",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1982,3659474,0.772677682861739
"72",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1983,2247663,-0.280487027070777
"73",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1984,2248555,-0.279821624321216
"74",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1985,2153529,-0.350707904231238
"75",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1986,2286826,-0.251272713302796
"76",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1987,2387070,-0.176493976501287
"77",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1988,3964209,1
"78",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1989,2097569,-0.392452229192457
"79",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1990,2170246,-0.338237570414642
"80",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1991,2255408,-0.274709511044604
"81",6113," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Trinite (bay), Qu<ed><a9>bec","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Eggs","Unknown","No",1992,2452345,-0.127800966997292
"82",6112," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Restigouche River, New Brunswick","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Individuals","Unknown","No",1971,1716,-0.561198810340883
"83",6112," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Restigouche River, New Brunswick","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Individuals","Unknown","No",1972,757,-1
"84",6112," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Restigouche River, New Brunswick","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Individuals","Unknown","No",1973,3870,0.424388011896591
"85",6112," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Restigouche River, New Brunswick","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Individuals","Unknown","No",1974,3740,0.364905056051247
"86",6112," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Restigouche River, New Brunswick","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Individuals","Unknown","No",1975,4785,0.843056508808053
"87",6112," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Restigouche River, New Brunswick","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Individuals","Unknown","No",1976,2160,-0.358041638069092
"88",6112," Myers, R. A., J. Bridson, et al. (1995). Summary of World-wide Spawner and Recruitment Data. Canadian Tech. Report of Fisheries & Aquatic Sciences 2024. Department of Fisheries and Oceans Canada.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Restigouche River, New Brunswick","Canada","North America",FALSE,"Temperate coastal rivers","Nearctic","Individuals","Unknown","No",1977,4481,0.70395790436971
